employee_id,job_title,department,location,cost_center,shift,manager_id
EMP_00315,Diretor de Operações,Jurídico,Salvador,CC012,Morning,EMP_00466
EMP_00316,Desenvolvedor Python,Financeiro,Fortaleza,CC035,Afternoon,EMP_00878
EMP_00317,Diretor de Operações,TI,Belo Horizonte,CC041,Morning,EMP_00098
EMP_00318,Gerente de RH,Jurídico,Porto Alegre,CC037,Morning,EMP_00391
EMP_00319,Analista Financeiro,Jurídico,Porto Alegre,CC025,Afternoon,EMP_00419
EMP_00320,Estagiário,Jurídico,Belo Horizonte,CC032,Afternoon,EMP_00425
EMP_00321,Auxiliar Administrativo,Vendas,Rio de Janeiro,CC029,Morning,EMP_00855
EMP_00322,Coordenador de TI,Marketing,Porto Alegre,CC016,Morning,EMP_00773
EMP_00323,Diretor de Operações,Operações,Belo Horizonte,CC011,Night,EMP_00761
EMP_00324,Analista de Dados,Recursos Humanos,Fortaleza,CC028,Morning,EMP_00278
EMP_00325,Diretor de Operações,Vendas,Belo Horizonte,CC008,Afternoon,EMP_00195
EMP_00326,Diretor de Operações,Vendas,Belo Horizonte,CC036,Morning,EMP_00059
EMP_00327,Consultor de BI,Financeiro,São Paulo,CC007,Morning,EMP_00018
EMP_00328,Desenvolvedor Python,Marketing,Curitiba,CC027,Afternoon,EMP_00994
EMP_00329,Gerente de RH,Recursos Humanos,São Paulo,CC018,Morning,EMP_00978
EMP_00330,Analista Financeiro,Recursos Humanos,Salvador,CC048,Morning,EMP_00935
EMP_00331,Desenvolvedor Python,Recursos Humanos,Porto Alegre,CC026,Afternoon,EMP_00335
EMP_00332,Desenvolvedor Python,Recursos Humanos,São Paulo,CC016,Morning,EMP_00442
EMP_00333,Auxiliar Administrativo,Marketing,Belo Horizonte,CC027,Afternoon,EMP_00218
EMP_00334,Diretor de Operações,Vendas,Fortaleza,CC023,Afternoon,EMP_00551
EMP_00335,Engenheiro de Dados,Jurídico,São Paulo,CC015,Morning,EMP_00798
EMP_00336,Diretor de Operações,Recursos Humanos,Salvador,CC002,Afternoon,EMP_00391
EMP_00337,Estagiário,TI,Porto Alegre,CC044,Morning,EMP_00114
EMP_00338,Diretor de Operações,Vendas,Porto Alegre,CC040,Morning,EMP_00067
EMP_00339,Auxiliar Administrativo,Jurídico,São Paulo,CC029,Morning,EMP_00109
EMP_00340,Coordenador de TI,Operações,Porto Alegre,CC026,Night,EMP_00882
EMP_00341,Desenvolvedor Python,Jurídico,Rio de Janeiro,CC025,Morning,EMP_00010
EMP_00342,Estagiário,Vendas,Belo Horizonte,CC030,Afternoon,EMP_00824
EMP_00343,Analista Financeiro,Vendas,São Paulo,CC039,Afternoon,EMP_00533
EMP_00344,Estagiário,Financeiro,Salvador,CC038,Afternoon,EMP_00223
EMP_00345,Coordenador de TI,Marketing,Curitiba,CC042,Afternoon,EMP_00900
EMP_00346,Auxiliar Administrativo,Operações,Salvador,CC048,Morning,EMP_00971
EMP_00347,Analista de Dados,Marketing,Fortaleza,CC033,Morning,EMP_00339
EMP_00348,Estagiário,Vendas,Belo Horizonte,CC003,Morning,EMP_00290
EMP_00349,Estagiário,Recursos Humanos,Fortaleza,CC048,Morning,EMP_00701
EMP_00350,Consultor de BI,TI,Rio de Janeiro,CC043,Morning,EMP_00383
EMP_00351,Coordenador de TI,Operações,Curitiba,CC013,Morning,EMP_00491
EMP_00352,Estagiário,Operações,Belo Horizonte,CC039,Afternoon,EMP_00288
EMP_00353,Analista de Dados,Marketing,Salvador,CC039,Afternoon,EMP_00052
EMP_00354,Diretor de Operações,Vendas,Rio de Janeiro,CC038,Morning,EMP_00948
EMP_00355,Diretor de Operações,Operações,São Paulo,CC048,Morning,EMP_00820
EMP_00356,Consultor de BI,Operações,São Paulo,CC013,Afternoon,EMP_00582
EMP_00357,Analista de Dados,Jurídico,Rio de Janeiro,CC050,Afternoon,EMP_00322
EMP_00358,Analista Financeiro,Vendas,Belo Horizonte,CC023,Night,EMP_00836
EMP_00359,Consultor de BI,Recursos Humanos,Porto Alegre,CC040,Morning,EMP_00483
EMP_00360,Engenheiro de Dados,Marketing,Rio de Janeiro,CC047,Morning,EMP_00700
EMP_00361,Auxiliar Administrativo,Marketing,Curitiba,CC037,Morning,EMP_00968
EMP_00362,Analista de Dados,Jurídico,Porto Alegre,CC043,Morning,EMP_00556
EMP_00363,Consultor de BI,Financeiro,Salvador,CC026,Afternoon,EMP_00160
EMP_00364,Gerente de RH,TI,Curitiba,CC040,Morning,EMP_00062
EMP_00365,Coordenador de TI,TI,Fortaleza,CC030,Morning,EMP_00342
EMP_00366,Consultor de BI,Operações,Belo Horizonte,CC025,Night,EMP_00187
EMP_00367,Coordenador de TI,Operações,Rio de Janeiro,CC019,Afternoon,EMP_00373
EMP_00368,Analista de Dados,Jurídico,Salvador,CC036,Afternoon,EMP_00441
EMP_00369,Coordenador de TI,Marketing,Fortaleza,CC024,Afternoon,EMP_00568
EMP_00370,Desenvolvedor Python,TI,Belo Horizonte,CC037,Morning,EMP_00858
EMP_00371,Analista de Dados,Operações,Porto Alegre,CC027,Morning,EMP_00794
EMP_00372,Engenheiro de Dados,TI,Fortaleza,CC048,Morning,EMP_00649
EMP_00373,Analista de Dados,Operações,Rio de Janeiro,CC022,Afternoon,EMP_00798
EMP_00374,Consultor de BI,Financeiro,São Paulo,CC043,Morning,EMP_00324
EMP_00375,Diretor de Operações,Recursos Humanos,Fortaleza,CC036,Morning,EMP_00248
EMP_00376,Analista de Dados,Jurídico,Rio de Janeiro,CC023,Afternoon,EMP_00852
EMP_00377,Engenheiro de Dados,TI,Fortaleza,CC041,Afternoon,EMP_00387
EMP_00378,Analista Financeiro,Vendas,Porto Alegre,CC048,Morning,EMP_00511
EMP_00379,Diretor de Operações,Marketing,Fortaleza,CC037,Morning,EMP_00999
EMP_00380,Diretor de Operações,Financeiro,Porto Alegre,CC028,Afternoon,EMP_00518
EMP_00381,Coordenador de TI,Recursos Humanos,Belo Horizonte,CC021,Night,EMP_00573
EMP_00382,Coordenador de TI,Jurídico,São Paulo,CC019,Morning,EMP_00091
EMP_00383,Diretor de Operações,Vendas,São Paulo,CC016,Morning,EMP_00737
EMP_00384,Analista de Dados,Financeiro,Salvador,CC047,Afternoon,EMP_00626
EMP_00385,Analista de Dados,Operações,Curitiba,CC034,Afternoon,EMP_00137
EMP_00386,Analista de Dados,TI,Porto Alegre,CC039,Afternoon,EMP_00184
EMP_00387,Analista de Dados,Jurídico,São Paulo,CC003,Morning,EMP_00252
EMP_00388,Analista de Dados,Financeiro,Curitiba,CC012,Afternoon,EMP_00384
EMP_00389,Estagiário,Vendas,Curitiba,CC029,Morning,EMP_00162
EMP_00390,Analista de Dados,Marketing,Curitiba,CC015,Afternoon,EMP_00839
EMP_00391,Engenheiro de Dados,Marketing,Salvador,CC010,Afternoon,EMP_00852
EMP_00392,Gerente de RH,Jurídico,Porto Alegre,CC045,Morning,EMP_00224
EMP_00393,Estagiário,Jurídico,Porto Alegre,CC015,Afternoon,EMP_00830
EMP_00394,Desenvolvedor Python,Operações,Belo Horizonte,CC004,Morning,EMP_00990
EMP_00395,Gerente de RH,Marketing,Salvador,CC047,Night,EMP_00701
EMP_00396,Engenheiro de Dados,Financeiro,Fortaleza,CC047,Morning,EMP_00933
EMP_00397,Estagiário,Recursos Humanos,Rio de Janeiro,CC002,Morning,EMP_00886
EMP_00398,Engenheiro de Dados,Jurídico,Porto Alegre,CC024,Morning,EMP_00709
EMP_00399,Estagiário,TI,São Paulo,CC023,Morning,EMP_00970
EMP_00400,Coordenador de TI,TI,Porto Alegre,CC018,Morning,EMP_00982
EMP_00401,Auxiliar Administrativo,Marketing,Porto Alegre,CC004,Morning,EMP_00210
EMP_00402,Engenheiro de Dados,Jurídico,São Paulo,CC043,Afternoon,EMP_00204
EMP_00403,Analista Financeiro,Vendas,São Paulo,CC008,Morning,EMP_00754
EMP_00404,Engenheiro de Dados,Recursos Humanos,Curitiba,CC024,Afternoon,EMP_00584
EMP_00405,Estagiário,Vendas,Fortaleza,CC008,Night,EMP_00539
EMP_00406,Engenheiro de Dados,Operações,Rio de Janeiro,CC039,Morning,EMP_00798
EMP_00407,Coordenador de TI,Jurídico,Porto Alegre,CC036,Morning,EMP_00618
EMP_00408,Engenheiro de Dados,TI,Porto Alegre,CC025,Afternoon,EMP_00247
EMP_00409,Estagiário,Vendas,Salvador,CC017,Morning,EMP_00798
EMP_00410,Diretor de Operações,Recursos Humanos,Belo Horizonte,CC035,Morning,EMP_00181
EMP_00411,Auxiliar Administrativo,TI,Rio de Janeiro,CC013,Morning,EMP_00880
EMP_00412,Analista Financeiro,Marketing,Curitiba,CC043,Afternoon,EMP_00060
EMP_00413,Estagiário,Operações,Rio de Janeiro,CC018,Morning,EMP_00706
EMP_00414,Diretor de Operações,Jurídico,Fortaleza,CC015,Morning,EMP_00487
EMP_00415,Consultor de BI,Vendas,Belo Horizonte,CC016,Morning,EMP_00594
EMP_00416,Engenheiro de Dados,TI,Belo Horizonte,CC023,Afternoon,EMP_00558
EMP_00417,Diretor de Operações,Jurídico,Rio de Janeiro,CC037,Morning,EMP_00430
EMP_00418,Coordenador de TI,Operações,São Paulo,CC045,Morning,EMP_00404
EMP_00419,Analista Financeiro,Financeiro,Rio de Janeiro,CC005,Morning,EMP_00237
EMP_00420,Gerente de RH,Financeiro,Salvador,CC037,Afternoon,EMP_00349
EMP_00421,Gerente de RH,Operações,Belo Horizonte,CC005,Afternoon,EMP_00667
EMP_00422,Consultor de BI,Vendas,Rio de Janeiro,CC015,Morning,EMP_00204
EMP_00423,Analista de Dados,Financeiro,Belo Horizonte,CC050,Night,EMP_00451
EMP_00424,Auxiliar Administrativo,Marketing,Porto Alegre,CC015,Morning,EMP_00243
EMP_00425,Desenvolvedor Python,Recursos Humanos,Salvador,CC045,Morning,EMP_00019
EMP_00426,Estagiário,TI,Salvador,CC028,Morning,EMP_00872
EMP_00427,Diretor de Operações,Vendas,Rio de Janeiro,CC015,Morning,EMP_00473
EMP_00428,Consultor de BI,TI,Porto Alegre,CC049,Afternoon,EMP_00408
EMP_00429,Desenvolvedor Python,Jurídico,Rio de Janeiro,CC002,Morning,EMP_00343
EMP_00430,Engenheiro de Dados,Operações,Rio de Janeiro,CC003,Morning,EMP_00609
EMP_00431,Consultor de BI,Marketing,São Paulo,CC036,Morning,EMP_00404
EMP_00432,Coordenador de TI,Operações,Salvador,CC019,Morning,EMP_00063
EMP_00433,Consultor de BI,Recursos Humanos,Rio de Janeiro,CC050,Afternoon,EMP_00311
EMP_00434,Consultor de BI,Recursos Humanos,Belo Horizonte,CC007,Afternoon,EMP_00031
EMP_00435,Engenheiro de Dados,TI,Belo Horizonte,CC046,Night,EMP_00184
EMP_00436,Diretor de Operações,Vendas,São Paulo,CC004,Night,EMP_00767
EMP_00437,Analista de Dados,Jurídico,Salvador,CC014,Morning,EMP_00831
EMP_00438,Auxiliar Administrativo,Operações,Porto Alegre,CC047,Morning,EMP_00545
EMP_00439,Analista de Dados,Financeiro,Rio de Janeiro,CC010,Night,EMP_00163
EMP_00440,Analista de Dados,TI,Fortaleza,CC030,Morning,EMP_00566
EMP_00441,Coordenador de TI,Financeiro,Rio de Janeiro,CC006,Morning,EMP_00482
EMP_00442,Gerente de RH,Vendas,São Paulo,CC024,Morning,EMP_00545
EMP_00443,Diretor de Operações,TI,Fortaleza,CC037,Morning,EMP_00592
EMP_00444,Engenheiro de Dados,Vendas,Fortaleza,CC050,Afternoon,EMP_00517
EMP_00445,Analista de Dados,TI,Curitiba,CC027,Afternoon,EMP_00272
EMP_00446,Estagiário,Jurídico,Porto Alegre,CC011,Afternoon,EMP_00589
EMP_00447,Auxiliar Administrativo,Vendas,Porto Alegre,CC027,Afternoon,EMP_00797
EMP_00448,Engenheiro de Dados,Financeiro,São Paulo,CC045,Morning,EMP_00083
EMP_00449,Engenheiro de Dados,Marketing,Belo Horizonte,CC001,Afternoon,EMP_00786
EMP_00450,Analista de Dados,Vendas,São Paulo,CC019,Morning,EMP_00793
EMP_00451,Auxiliar Administrativo,TI,Fortaleza,CC021,Afternoon,EMP_00012
EMP_00452,Desenvolvedor Python,TI,Curitiba,CC007,Morning,EMP_00774
EMP_00453,Gerente de RH,Operações,São Paulo,CC029,Morning,EMP_00627
EMP_00454,Analista Financeiro,TI,Fortaleza,CC018,Night,EMP_00017
EMP_00455,Engenheiro de Dados,Jurídico,Curitiba,CC039,Afternoon,EMP_00074
EMP_00456,Engenheiro de Dados,Jurídico,Rio de Janeiro,CC004,Afternoon,EMP_00819
EMP_00457,Estagiário,Jurídico,Belo Horizonte,CC005,Morning,EMP_00190
EMP_00458,Estagiário,Recursos Humanos,São Paulo,CC049,Afternoon,EMP_00471
EMP_00459,Diretor de Operações,Operações,Salvador,CC049,Morning,EMP_00007
EMP_00460,Diretor de Operações,Operações,Porto Alegre,CC002,Morning,EMP_00369
EMP_00461,Analista de Dados,Operações,Salvador,CC047,Afternoon,EMP_00952
EMP_00462,Auxiliar Administrativo,TI,Salvador,CC049,Morning,EMP_00908
EMP_00463,Engenheiro de Dados,TI,Porto Alegre,CC024,Afternoon,EMP_00237
EMP_00464,Analista de Dados,Financeiro,Rio de Janeiro,CC029,Morning,EMP_00196
EMP_00465,Engenheiro de Dados,Recursos Humanos,São Paulo,CC027,Morning,EMP_00232
EMP_00466,Auxiliar Administrativo,TI,São Paulo,CC040,Morning,EMP_00199
EMP_00467,Gerente de RH,Financeiro,Porto Alegre,CC010,Afternoon,EMP_00522
EMP_00468,Analista Financeiro,Operações,Belo Horizonte,CC044,Morning,EMP_00815
EMP_00469,Coordenador de TI,Marketing,Curitiba,CC009,Morning,EMP_00868
EMP_00470,Gerente de RH,Marketing,Porto Alegre,CC041,Night,EMP_00432
EMP_00471,Estagiário,Marketing,Salvador,CC006,Night,EMP_00768
EMP_00472,Coordenador de TI,Marketing,Rio de Janeiro,CC003,Afternoon,EMP_00677
EMP_00473,Desenvolvedor Python,TI,Fortaleza,CC035,Morning,EMP_00242
EMP_00474,Analista Financeiro,TI,Fortaleza,CC010,Morning,EMP_00099
EMP_00475,Analista Financeiro,Marketing,Belo Horizonte,CC038,Night,EMP_00500
EMP_00476,Auxiliar Administrativo,Operações,Curitiba,CC013,Morning,EMP_00784
EMP_00477,Diretor de Operações,Vendas,Salvador,CC017,Morning,EMP_00217
EMP_00478,Estagiário,Operações,São Paulo,CC024,Morning,EMP_00050
EMP_00479,Engenheiro de Dados,Marketing,Salvador,CC019,Morning,EMP_00447
EMP_00480,Gerente de RH,Jurídico,São Paulo,CC007,Morning,EMP_00029
EMP_00481,Auxiliar Administrativo,Jurídico,Curitiba,CC033,Morning,EMP_00117
EMP_00482,Estagiário,Marketing,Porto Alegre,CC036,Morning,EMP_00374
EMP_00483,Analista Financeiro,TI,Fortaleza,CC044,Morning,EMP_00080
EMP_00484,Consultor de BI,TI,Fortaleza,CC026,Morning,EMP_00354
EMP_00485,Desenvolvedor Python,Vendas,São Paulo,CC045,Morning,EMP_00271
EMP_00486,Auxiliar Administrativo,Recursos Humanos,Curitiba,CC006,Morning,EMP_00699
EMP_00487,Engenheiro de Dados,Marketing,Salvador,CC041,Afternoon,EMP_00202
EMP_00488,Analista de Dados,Operações,Salvador,CC024,Afternoon,EMP_00534
EMP_00489,Consultor de BI,Jurídico,Fortaleza,CC028,Night,EMP_00075
EMP_00490,Consultor de BI,Recursos Humanos,Curitiba,CC027,Morning,EMP_00802
EMP_00491,Diretor de Operações,Financeiro,Curitiba,CC029,Morning,EMP_00393
EMP_00492,Desenvolvedor Python,Operações,São Paulo,CC050,Night,EMP_00420
EMP_00493,Desenvolvedor Python,Marketing,Salvador,CC023,Night,EMP_00373
EMP_00494,Analista Financeiro,Financeiro,Belo Horizonte,CC022,Afternoon,EMP_00497
EMP_00495,Auxiliar Administrativo,Operações,Fortaleza,CC016,Morning,EMP_00161
EMP_00496,Analista Financeiro,Vendas,Fortaleza,CC044,Afternoon,EMP_00761
EMP_00497,Estagiário,Recursos Humanos,São Paulo,CC036,Afternoon,EMP_00505
EMP_00498,Analista Financeiro,Jurídico,Porto Alegre,CC027,Afternoon,EMP_00392
EMP_00499,Estagiário,Financeiro,Curitiba,CC028,Afternoon,EMP_00383
EMP_00500,Consultor de BI,Jurídico,São Paulo,CC029,Night,EMP_00858
EMP_00501,Analista Financeiro,Vendas,Fortaleza,CC012,Morning,EMP_00867
EMP_00502,Analista Financeiro,Marketing,Belo Horizonte,CC020,Afternoon,EMP_00414
EMP_00503,Gerente de RH,Jurídico,Belo Horizonte,CC044,Morning,EMP_00481
EMP_00504,Analista de Dados,Recursos Humanos,São Paulo,CC049,Night,EMP_00514
EMP_00505,Gerente de RH,Financeiro,Curitiba,CC002,Afternoon,EMP_00730
EMP_00506,Analista de Dados,TI,Fortaleza,CC026,Morning,EMP_00136
EMP_00507,Estagiário,Vendas,Belo Horizonte,CC005,Afternoon,EMP_00679
EMP_00508,Desenvolvedor Python,Marketing,Belo Horizonte,CC004,Morning,EMP_00182
EMP_00509,Engenheiro de Dados,Operações,Fortaleza,CC047,Night,EMP_00591
EMP_00510,Diretor de Operações,Marketing,Fortaleza,CC038,Afternoon,EMP_00915
EMP_00511,Analista Financeiro,TI,São Paulo,CC021,Afternoon,EMP_00090
EMP_00512,Auxiliar Administrativo,Vendas,Salvador,CC046,Morning,EMP_00517
EMP_00513,Diretor de Operações,Vendas,Rio de Janeiro,CC034,Afternoon,EMP_00599
EMP_00514,Diretor de Operações,Recursos Humanos,Salvador,CC039,Afternoon,EMP_00281
EMP_00515,Engenheiro de Dados,Jurídico,Rio de Janeiro,CC014,Morning,EMP_00054
EMP_00516,Gerente de RH,Marketing,Fortaleza,CC004,Afternoon,EMP_00397
EMP_00517,Engenheiro de Dados,Marketing,Fortaleza,CC007,Morning,EMP_00572
EMP_00518,Auxiliar Administrativo,Recursos Humanos,Fortaleza,CC008,Morning,EMP_00959
EMP_00519,Coordenador de TI,Financeiro,Porto Alegre,CC036,Night,EMP_00765
EMP_00520,Gerente de RH,Vendas,Salvador,CC008,Afternoon,EMP_00209
EMP_00521,Analista Financeiro,Recursos Humanos,São Paulo,CC034,Night,EMP_00487
EMP_00522,Analista Financeiro,Recursos Humanos,Belo Horizonte,CC009,Afternoon,EMP_00680
EMP_00523,Engenheiro de Dados,TI,Fortaleza,CC011,Afternoon,EMP_00638
EMP_00524,Diretor de Operações,Operações,Porto Alegre,CC023,Morning,EMP_00567
EMP_00525,Analista de Dados,TI,Belo Horizonte,CC027,Morning,EMP_00679
EMP_00526,Gerente de RH,Jurídico,Curitiba,CC020,Afternoon,EMP_00336
EMP_00527,Consultor de BI,Operações,Porto Alegre,CC018,Morning,EMP_00206
EMP_00528,Engenheiro de Dados,Marketing,São Paulo,CC036,Morning,EMP_00435
EMP_00529,Estagiário,Vendas,Salvador,CC008,Morning,EMP_00652
EMP_00530,Diretor de Operações,Financeiro,Salvador,CC006,Afternoon,EMP_00153
EMP_00531,Auxiliar Administrativo,Financeiro,Belo Horizonte,CC019,Afternoon,EMP_00235
EMP_00532,Consultor de BI,Recursos Humanos,Rio de Janeiro,CC047,Afternoon,EMP_00479
EMP_00533,Estagiário,Financeiro,São Paulo,CC038,Morning,EMP_00567
EMP_00534,Engenheiro de Dados,Marketing,São Paulo,CC010,Afternoon,EMP_00648
EMP_00535,Analista Financeiro,Recursos Humanos,São Paulo,CC016,Morning,EMP_00966
EMP_00536,Consultor de BI,Operações,Fortaleza,CC005,Afternoon,EMP_00621
EMP_00537,Auxiliar Administrativo,Marketing,Porto Alegre,CC037,Afternoon,EMP_00076
EMP_00538,Engenheiro de Dados,Financeiro,São Paulo,CC041,Morning,EMP_00171
EMP_00539,Engenheiro de Dados,Recursos Humanos,Rio de Janeiro,CC034,Morning,EMP_00637
EMP_00540,Gerente de RH,Financeiro,Rio de Janeiro,CC023,Morning,EMP_00367
EMP_00541,Analista Financeiro,Jurídico,São Paulo,CC029,Morning,EMP_00407
EMP_00542,Engenheiro de Dados,Recursos Humanos,São Paulo,CC022,Night,EMP_00034
EMP_00543,Coordenador de TI,Jurídico,São Paulo,CC002,Morning,EMP_00173
EMP_00544,Diretor de Operações,TI,Salvador,CC030,Morning,EMP_00203
EMP_00545,Gerente de RH,Recursos Humanos,Curitiba,CC029,Morning,EMP_00294
EMP_00546,Desenvolvedor Python,Operações,Curitiba,CC001,Night,EMP_00002
EMP_00547,Coordenador de TI,Marketing,São Paulo,CC001,Morning,EMP_00403
EMP_00548,Coordenador de TI,TI,Porto Alegre,CC048,Morning,EMP_00937
EMP_00549,Coordenador de TI,Recursos Humanos,Rio de Janeiro,CC026,Morning,EMP_00280
EMP_00550,Coordenador de TI,TI,São Paulo,CC021,Morning,EMP_00124
EMP_00551,Analista Financeiro,Operações,Rio de Janeiro,CC046,Morning,EMP_00411
EMP_00552,Auxiliar Administrativo,Recursos Humanos,Fortaleza,CC035,Afternoon,EMP_00966
EMP_00553,Diretor de Operações,Jurídico,Curitiba,CC023,Morning,EMP_00308
EMP_00554,Analista Financeiro,Recursos Humanos,Porto Alegre,CC021,Morning,EMP_00191
EMP_00555,Gerente de RH,Recursos Humanos,Fortaleza,CC002,Afternoon,EMP_00932
EMP_00556,Desenvolvedor Python,Marketing,Belo Horizonte,CC034,Morning,EMP_00269
EMP_00557,Estagiário,Marketing,São Paulo,CC025,Morning,EMP_00475
EMP_00558,Diretor de Operações,Vendas,Rio de Janeiro,CC021,Morning,EMP_00483
EMP_00559,Engenheiro de Dados,Jurídico,Salvador,CC042,Morning,EMP_00894
EMP_00560,Gerente de RH,Vendas,Salvador,CC039,Afternoon,EMP_00577
EMP_00561,Coordenador de TI,Operações,São Paulo,CC024,Afternoon,EMP_00163
EMP_00562,Gerente de RH,Recursos Humanos,Curitiba,CC028,Afternoon,EMP_00147
EMP_00563,Engenheiro de Dados,Financeiro,Salvador,CC009,Morning,EMP_00424
EMP_00564,Desenvolvedor Python,Recursos Humanos,Porto Alegre,CC008,Morning,EMP_00304
EMP_00565,Consultor de BI,Recursos Humanos,Rio de Janeiro,CC030,Afternoon,EMP_00441
EMP_00566,Auxiliar Administrativo,Recursos Humanos,São Paulo,CC009,Morning,EMP_00189
EMP_00567,Auxiliar Administrativo,Jurídico,Salvador,CC003,Morning,EMP_00111
EMP_00568,Engenheiro de Dados,Vendas,Salvador,CC024,Night,EMP_00600
EMP_00569,Consultor de BI,TI,Salvador,CC019,Afternoon,EMP_00466
EMP_00570,Analista de Dados,TI,Curitiba,CC049,Morning,EMP_00647
EMP_00571,Coordenador de TI,Vendas,Belo Horizonte,CC007,Morning,EMP_00615
EMP_00572,Analista Financeiro,Jurídico,Porto Alegre,CC047,Morning,EMP_00032
EMP_00573,Gerente de RH,Recursos Humanos,Rio de Janeiro,CC026,Morning,EMP_00767
EMP_00574,Analista Financeiro,Financeiro,Porto Alegre,CC007,Morning,EMP_00816
EMP_00575,Analista de Dados,TI,Salvador,CC018,Morning,EMP_00786
EMP_00576,Coordenador de TI,Jurídico,Salvador,CC023,Morning,EMP_00308
EMP_00577,Engenheiro de Dados,Marketing,Curitiba,CC016,Afternoon,EMP_00598
EMP_00578,Estagiário,Financeiro,Belo Horizonte,CC009,Morning,EMP_00178
EMP_00579,Analista de Dados,Recursos Humanos,Belo Horizonte,CC027,Morning,EMP_00971
EMP_00580,Desenvolvedor Python,Vendas,São Paulo,CC014,Morning,EMP_00822
EMP_00581,Analista de Dados,Financeiro,Fortaleza,CC029,Night,EMP_00493
EMP_00582,Consultor de BI,Recursos Humanos,Rio de Janeiro,CC018,Morning,EMP_00467
EMP_00583,Desenvolvedor Python,Recursos Humanos,Salvador,CC034,Morning,EMP_00849
EMP_00584,Auxiliar Administrativo,Marketing,Salvador,CC016,Afternoon,EMP_00903
EMP_00585,Analista de Dados,Vendas,Belo Horizonte,CC018,Morning,EMP_00433
EMP_00586,Coordenador de TI,Vendas,Curitiba,CC029,Morning,EMP_00852
EMP_00587,Desenvolvedor Python,Marketing,Fortaleza,CC027,Afternoon,EMP_00971
EMP_00588,Estagiário,Marketing,Fortaleza,CC031,Afternoon,EMP_00334
EMP_00589,Analista Financeiro,TI,Belo Horizonte,CC021,Night,EMP_00720
EMP_00590,Engenheiro de Dados,Marketing,Belo Horizonte,CC029,Morning,EMP_00541
EMP_00591,Engenheiro de Dados,Marketing,Fortaleza,CC025,Morning,EMP_00088
EMP_00592,Analista Financeiro,Financeiro,Salvador,CC046,Afternoon,EMP_00378
EMP_00593,Auxiliar Administrativo,Financeiro,Salvador,CC010,Afternoon,EMP_00003
EMP_00594,Auxiliar Administrativo,Operações,Fortaleza,CC005,Night,EMP_00070
EMP_00595,Auxiliar Administrativo,Financeiro,Fortaleza,CC043,Morning,EMP_00304
EMP_00596,Estagiário,Jurídico,Belo Horizonte,CC030,Afternoon,EMP_00281
EMP_00597,Analista Financeiro,Recursos Humanos,Curitiba,CC021,Morning,EMP_00069
EMP_00598,Desenvolvedor Python,Marketing,Belo Horizonte,CC021,Morning,EMP_00496
EMP_00599,Engenheiro de Dados,Marketing,Belo Horizonte,CC005,Morning,EMP_00206
EMP_00600,Engenheiro de Dados,Recursos Humanos,Rio de Janeiro,CC005,Morning,EMP_00427
EMP_00601,Auxiliar Administrativo,Operações,Porto Alegre,CC015,Morning,EMP_00911
